6.410256410256409687e-02,-9.263670645200672293e-01,4.133674544197094569e-01,3.765444722991112769e+01,1.000000000000000000e+00
1.282051282051281937e-01,-9.263670645200672293e-01,4.133674544197094569e-01,3.723451823598328758e+01,1.000000000000000000e+00
1.923076923076922906e-01,-9.263670645200672293e-01,4.133674544197094569e-01,3.848944648483971775e+01,1.000000000000000000e+00
2.564102564102563875e-01,-9.263670645200672293e-01,4.133674544197094569e-01,3.956359659969034226e+01,1.000000000000000000e+00
5.769230769230768718e-01,-9.263670645200672293e-01,5.787144361875933285e-01,3.937508170926792417e+01,1.000000000000000000e+00
6.410256410256409687e-01,-9.263670645200672293e-01,5.787144361875933285e-01,3.852534654469986464e+01,1.000000000000000000e+00
7.051282051282050656e-01,-9.263670645200672293e-01,5.787144361875933285e-01,3.925324442569434780e+01,1.000000000000000000e+00
7.692307692307691624e-01,-9.263670645200672293e-01,5.787144361875933285e-01,3.991301725299066305e+01,1.000000000000000000e+00
6.410256410256409687e-02,-8.458134067357135910e-01,4.133674544197094569e-01,3.679650475850215940e+01,1.000000000000000000e+00
1.282051282051281937e-01,-8.458134067357135910e-01,4.133674544197094569e-01,3.599795913094363442e+01,1.000000000000000000e+00
1.923076923076922906e-01,-8.458134067357135910e-01,4.133674544197094569e-01,3.527205876600569923e+01,1.000000000000000000e+00
2.564102564102563875e-01,-8.458134067357135910e-01,4.133674544197094569e-01,3.460808866693235331e+01,1.000000000000000000e+00
3.205128205128204844e-01,-8.458134067357135910e-01,4.133674544197094569e-01,3.548263379560172126e+01,1.000000000000000000e+00
3.846153846153845812e-01,-8.458134067357135910e-01,4.133674544197094569e-01,3.632328186082798283e+01,1.000000000000000000e+00
4.487179487179486781e-01,-8.458134067357135910e-01,4.133674544197094569e-01,3.706301214339948302e+01,1.000000000000000000e+00
4.487179487179486781e-01,-8.458134067357135910e-01,5.787144361875933285e-01,3.958997351870167591e+01,1.000000000000000000e+00
5.128205128205127750e-01,-8.458134067357135910e-01,4.133674544197094569e-01,3.771876021026341874e+01,1.000000000000000000e+00
5.128205128205127750e-01,-8.458134067357135910e-01,5.787144361875933285e-01,3.848467181848986485e+01,1.000000000000000000e+00
5.769230769230768718e-01,-8.458134067357135910e-01,4.133674544197094569e-01,3.830391361878309908e+01,1.000000000000000000e+00
5.769230769230768718e-01,-8.458134067357135910e-01,5.787144361875933285e-01,3.770734060012600253e+01,1.000000000000000000e+00
6.410256410256409687e-01,-8.458134067357135910e-01,4.133674544197094569e-01,3.882918528608117015e+01,1.000000000000000000e+00
6.410256410256409687e-01,-8.458134067357135910e-01,5.787144361875933285e-01,3.704817492838319737e+01,1.000000000000000000e+00
7.051282051282050656e-01,-8.458134067357135910e-01,4.133674544197094569e-01,3.930324355234000677e+01,1.000000000000000000e+00
7.051282051282050656e-01,-8.458134067357135910e-01,5.787144361875933285e-01,3.646193377026428806e+01,1.000000000000000000e+00
7.692307692307691624e-01,-8.458134067357135910e-01,4.133674544197094569e-01,3.973317372730249986e+01,1.000000000000000000e+00
7.692307692307691624e-01,-8.458134067357135910e-01,5.787144361875933285e-01,3.592894504727560445e+01,1.000000000000000000e+00
8.333333333333332593e-01,-8.458134067357135910e-01,5.787144361875933285e-01,3.563697626084557157e+01,1.000000000000000000e+00
8.974358974358973562e-01,-8.458134067357135910e-01,5.787144361875933285e-01,3.619913182305682398e+01,1.000000000000000000e+00
9.615384615384614531e-01,-8.458134067357135910e-01,5.787144361875933285e-01,3.671473804627898829e+01,1.000000000000000000e+00
1.025641025641025550e+00,-8.458134067357135910e-01,5.787144361875933285e-01,3.718927278210507836e+01,1.000000000000000000e+00
1.089743589743589647e+00,-8.458134067357135910e-01,5.787144361875933285e-01,3.762739749482293661e+01,1.000000000000000000e+00
1.153846153846153744e+00,-8.458134067357135910e-01,5.787144361875933285e-01,3.803310202120706407e+01,1.000000000000000000e+00
1.217948717948717841e+00,-8.458134067357135910e-01,5.787144361875933285e-01,3.840981996280545729e+01,1.000000000000000000e+00
1.282051282051281937e+00,-8.458134067357135910e-01,5.787144361875933285e-01,3.876052134639538593e+01,1.000000000000000000e+00
1.346153846153846034e+00,-8.458134067357135910e-01,5.787144361875933285e-01,3.908778755090841628e+01,1.000000000000000000e+00
1.410256410256410131e+00,-8.458134067357135910e-01,5.787144361875933285e-01,3.939387229629996057e+01,1.000000000000000000e+00
1.410256410256410131e+00,-8.458134067357135910e-01,7.440614179554772001e-01,3.899783418951948732e+01,1.000000000000000000e+00
1.474358974358974228e+00,-8.458134067357135910e-01,5.787144361875933285e-01,3.968075159905104243e+01,1.000000000000000000e+00
1.474358974358974228e+00,-8.458134067357135910e-01,7.440614179554772001e-01,3.819756390214856623e+01,1.000000000000000000e+00
1.538461538461538325e+00,-8.458134067357135910e-01,5.787144361875933285e-01,3.995016493403070257e+01,1.000000000000000000e+00
1.538461538461538325e+00,-8.458134067357135910e-01,7.440614179554772001e-01,3.756899126495078178e+01,1.000000000000000000e+00
1.602564102564102422e+00,-8.458134067357135910e-01,7.440614179554772001e-01,3.744749620976079996e+01,1.000000000000000000e+00
1.666666666666666519e+00,-8.458134067357135910e-01,7.440614179554772001e-01,3.777345402039487254e+01,1.000000000000000000e+00
1.730769230769230616e+00,-8.458134067357135910e-01,7.440614179554772001e-01,3.808087877286190803e+01,1.000000000000000000e+00
1.794871794871794712e+00,-8.458134067357135910e-01,7.440614179554772001e-01,3.837129109583984388e+01,1.000000000000000000e+00
1.858974358974358809e+00,-8.458134067357135910e-01,7.440614179554772001e-01,3.864605137229278853e+01,1.000000000000000000e+00
1.923076923076922906e+00,-8.458134067357135910e-01,7.440614179554772001e-01,3.890638009395989627e+01,1.000000000000000000e+00
1.987179487179487003e+00,-8.458134067357135910e-01,7.440614179554772001e-01,3.915337522167185114e+01,1.000000000000000000e+00
2.051282051282051100e+00,-8.458134067357135910e-01,7.440614179554772001e-01,3.938802704771333651e+01,1.000000000000000000e+00
2.115384615384614975e+00,-8.458134067357135910e-01,7.440614179554772001e-01,3.961123096565344781e+01,1.000000000000000000e+00
2.179487179487179294e+00,-8.458134067357135910e-01,7.440614179554772001e-01,3.982379848032768166e+01,1.000000000000000000e+00
6.410256410256409687e-02,-7.652597489513599527e-01,2.480204726518258074e-01,3.514975033612743971e+01,1.000000000000000000e+00
6.410256410256409687e-02,-7.652597489513599527e-01,4.133674544197094569e-01,3.598842023891956643e+01,1.000000000000000000e+00
1.282051282051281937e-01,-7.652597489513599527e-01,2.480204726518258074e-01,3.589839806166970249e+01,1.000000000000000000e+00
1.282051282051281937e-01,-7.652597489513599527e-01,4.133674544197094569e-01,3.517323179437073577e+01,1.000000000000000000e+00
1.923076923076922906e-01,-7.652597489513599527e-01,2.480204726518258074e-01,3.652901170281764820e+01,1.000000000000000000e+00
1.923076923076922906e-01,-7.652597489513599527e-01,4.133674544197094569e-01,3.443376903548013956e+01,1.000000000000000000e+00
2.564102564102563875e-01,-7.652597489513599527e-01,2.480204726518258074e-01,3.706734338919811478e+01,1.000000000000000000e+00
2.564102564102563875e-01,-7.652597489513599527e-01,4.133674544197094569e-01,3.375874698176225053e+01,1.000000000000000000e+00
3.205128205128204844e-01,-7.652597489513599527e-01,2.480204726518258074e-01,3.753219103825472303e+01,1.000000000000000000e+00
3.205128205128204844e-01,-7.652597489513599527e-01,4.133674544197094569e-01,3.313903946776824938e+01,1.000000000000000000e+00
3.846153846153845812e-01,-7.652597489513599527e-01,2.480204726518258074e-01,3.793758908588458212e+01,1.000000000000000000e+00
3.846153846153845812e-01,-7.652597489513599527e-01,4.133674544197094569e-01,3.256717424902497982e+01,1.000000000000000000e+00
3.846153846153845812e-01,-7.652597489513599527e-01,5.787144361875933285e-01,3.902032227101704365e+01,1.000000000000000000e+00
4.487179487179486781e-01,-7.652597489513599527e-01,2.480204726518258074e-01,3.829422279629237380e+01,1.000000000000000000e+00
4.487179487179486781e-01,-7.652597489513599527e-01,4.133674544197094569e-01,3.208292488834114664e+01,1.000000000000000000e+00
4.487179487179486781e-01,-7.652597489513599527e-01,5.787144361875933285e-01,3.808020920782927021e+01,1.000000000000000000e+00
5.128205128205127750e-01,-7.652597489513599527e-01,2.480204726518258074e-01,3.861036833608353191e+01,1.000000000000000000e+00
5.128205128205127750e-01,-7.652597489513599527e-01,4.133674544197094569e-01,3.276221567927151312e+01,1.000000000000000000e+00
